MiNabo.ElapsedDays        MiNabo.EarthMJ2000Ec.X    MiNabo.EarthMJ2000Ec.Y    MiNabo.EarthMJ2000Ec.Z    MiNabo.EarthMJ2000Ec.VX   MiNabo.EarthMJ2000Ec.VY   MiNabo.EarthMJ2000Ec.VZ   
0                         7000                      0                         0                         0                         7.5                       0                         
MiNabo.ElapsedDays        MiNabo.EarthMJ2000Ec.X    MiNabo.EarthMJ2000Ec.Y    MiNabo.EarthMJ2000Ec.Z    MiNabo.EarthMJ2000Ec.VX   MiNabo.EarthMJ2000Ec.VY   MiNabo.EarthMJ2000Ec.VZ   
0.04054182360414416       -5093.681071356057        -4561.791707294702        -7.704961254126602        5.071998724702027         -5.763602422426577        0.01014483963263269       
0.0440140458267706        -3317.812984512856        -6005.766690377604        -3.998310662403128        6.653874737794616         -3.776584355784079        0.01441739296567213       
0.04748626804939704       -1176.285846121304        -6788.572843048611        0.8219860666285968        7.489586791023028         -1.399002507232426        0.01745954810534983       
0.05095849027202348       1093.662583292748         -6833.076048776171        6.29634292865785          7.505655045884169         1.099526734528563         0.01869835963230315       
0.05443071249464992       3246.753313684141         -6143.819760206256        11.82420025359397         6.720930506844263         3.449399401509983         0.01777808486169619       
0.05790293471727637       5055.976342512401         -4802.605434927104        16.73711823237386         5.235931631382228         5.409234054418036         0.01460620843573968       
0.06137515693990281       6334.671319203049         -2956.761347558677        20.37979260214297         3.216043227087081         6.78633431471907          0.009361428215066248      
0.06484737916252925       6953.123840574402         -802.3927180903319        22.18890104360577         0.8722317594403072        7.449880445715212         0.002472995034378478      
0.06831960138151771       6849.283084578376         1435.409497963786         21.76274393678057         -1.558633376657933        7.338270120693624         -0.005418517663891453     
0.07179182360414416       6033.628639747222         3523.866437279146         18.91722301547384         -3.833061353282332        6.462027239591157         -0.01351236464181005      
0.0752640458267706        4588.30803896728          5244.138348700048         13.72494501087226         -5.71992044331526         4.903171245531944         -0.0209091444777707       
0.07873626804939704       2660.564329913301         6412.244371595413         6.53399507543736          -7.019602280673762        2.811044772740218         -0.02668553338168689      
0.08220849027202348       450.3572660280424         6898.082063703655         -2.038233630594277        -7.58351866736719         0.3935709744339788        -0.02998640408230491      
0.08568071249464992       -1807.808782750498        6640.930246301674         -11.14161190473214        -7.332928392823058        -2.097740096501744        -0.03013489026405969      
0.08915293471727637       -3868.293577555377        5659.329114640736         -19.76467692973347        -6.274437706604293        -4.390425169151448        -0.02675221490511826      
0.09262515693990281       -5501.37616394344         4053.014274190312         -26.84108900273964        -4.508035910403039        -6.221186890448962        -0.01986719156443995      
0.09609737916252925       -6521.018838360245        1995.009028775502         -31.38363819213134        -2.22307086765766         -7.370641380516196        -0.009984712159439635     
0.09956960138151771       -6809.188944250647        -286.6820528911383        -32.62845951562512        0.3209340538418459        -7.696647819844056        0.001919570408479121      
0.1030418236041442        -6332.190693488688        -2536.156033254822        -30.16385887191575        2.827793644281758         -7.158106730391494        0.01449771596117877       
0.1065140458267706        -5145.48559694798         -4501.482261485379        -24.01632180019215        5.006495566633939         -5.822213665954079        0.02621227427489714       
0.109986268049397         -3385.888112288359        -5965.902593308168        -14.67360100964606        6.611858496681057         -3.852864835199062        0.03556463939337085       
0.1134584902720235        -1252.89778900649         -6773.117332840848        -3.039139723865901        7.475074590278203         -1.483855918897376        0.04131549857031791       
0.1169307124946499        1016.942347608601         -6843.170295184631        9.672421959280655         7.519282632692031         1.015598338151458         0.04265103465612813       
0.1204029347172764        3178.077859639124         -6177.843787903707        22.078164748973           6.760319523552276         3.375146460616939         0.03927115886496235       
0.1238751569399028        5002.411613694694         -4856.524979345923        32.78450961377348         5.296325041945109         5.351907260070767         0.03140131604789453       
0.1273473791625293        6301.58207336955          -3024.649421327473        40.53908166788665         3.290963665125263         6.751245196056416         0.01974603137567454       
0.1308196013815177        6943.753094449407         -877.0544616881641        44.3626901531934          0.9541178770647826        7.440137881323905         0.005406206574925854      
0.1342918236041442        6864.522530051821         1361.75511579662          43.65324424738827         -1.477791623370822        7.354668138587999         -0.01022317388917227      
0.1377640458267706        6071.973931787821         3458.894928517535         38.25719925964722         -3.761137968746661        6.503083955624462         -0.02556644953923914      
0.141236268049397         4645.9758814852           5194.752234271931         28.50556725559522         -5.664155494156821        4.965231602915365         -0.03899033349995951      
0.1447084902720235        2731.756775214303         6383.934774935089         15.2112161041041          -6.986091735892531        2.888370652088538         -0.04893966021295149      
0.1481807124946499        527.6996825917623         6894.325804320002         -0.3769696583885889       -7.576553325320059        0.4785218701464051        -0.05408962951676691      
0.1516529347172764        -1732.611316927462        6662.683932066898         -16.66798919953999        -7.354228730918909        -2.014205058816474        -0.0535128008314042       
0.1551251569399028        -3803.586363243708        5704.738654415045         -31.87328484652971        -6.32254708808222         -4.317816162942979        -0.04684591259586934      
0.1585973791625293        -5454.561055561008        4117.454245746397         -44.19749451009443        -4.578133174999922        -6.168250635128341        -0.03442428316626822      
0.1620696013815177        -6497.583446675597        2071.508841524503         -52.05912029038711        -2.307321721974721        -7.344053325212856        -0.01733900298888491      
0.1655418236041442        -6811.927484987152        -206.6378830905347        -54.3113102282652         0.2324491890060237        -7.699870946691786        0.00262517832586795       
0.1690140458267706        -6360.783239184802        -2461.548557772507        -50.42342322859349        2.745648777456711         -7.190728351707339        0.02318896399148551       
0.172486268049397         -5196.544992473422        -4440.587050404833        -40.58480540533128        4.940305068286295         -5.88002099902443         0.04188998802730026       
0.1759584902720235        -3453.462338830119        -5925.25220289025         -25.70618948921083        6.568920835905447         -3.928626101044285        0.056440366782188         
0.1794307124946499        -1329.303487876621        -6756.769803654386        -7.31731693933807         7.459544906947826         -1.568525690596663        0.06504783247869816       
0.1829029347172764        940.1266050459627         -6852.364765134607        12.61788145896753         7.531934627583657         0.9315494467548142        0.06663653727774282       
0.1863751569399028        3109.03036711175          -6211.04040049367         31.93364257862095         6.79884647697218          3.300542541055993         0.0609423723835838        
0.1898473791625293        4948.236498905443         -4909.751516503195        48.50557847457094         5.355996648706317         5.294037626677508         0.04849420518357972       
0.1933196013815177        6267.693158742908         -3092.034812984552        60.47508094438808         3.365356793591113         6.715434198253651         0.03051346549699341       
0.1967918236041442        6933.463388801114         -951.4504985851116        66.43588715310682         1.035746012577743         7.429552687893085         0.008767694673572635      
0.2002640458267706        6878.809477811597         1288.108481246422         65.57320740226487         -1.396919389842139        7.370205775181434         -0.01459614998838088      
0.203736268049397         6109.413611910401         3393.679716570482         57.7514104964032          -3.688941461859821        6.543329689784702         -0.03722713882904882      
0.2072084902720235        4702.852361471114         5144.887821083037         43.54789644426273         -5.607900387231774        5.026539453308913         -0.05675422497712068      
0.2106807124946499        2802.341475673359         6354.933587783005         24.22999696255374         -6.951839868142322        2.96504132684766          -0.07098302792968902      
0.2141529347172764        604.6964775089302         6889.711415140558         1.670435952189564         -7.568589833667794        0.5630446224255058        -0.07810875722661517      
0.2176251569399028        -1657.4343366697          6683.503850851073         -21.80308559785317        -7.374388526565877        -1.930728665006284        -0.07694059477603832      
0.2210973791625293        -3738.559962774598        5749.258868188742         -43.62498406672057        -6.369564373141439        -4.244856117424853        -0.06711653491489877      
0.2245696013815177        -5407.127347043414        4181.164511971324         -61.2667368529344         -4.647347907674989        -6.114616338453644        -0.04926509193573425      
0.2280418236041442        -6473.309793790331        2147.528283758864         -72.54488748626602        -2.391005336524405        -7.316518726642809        -0.02505356291768024      
0.2315140458267706        -6813.714409947177        -126.7674663396485        -75.91948247134525        0.1441440348724348        -7.702019336612596        0.002930655843873975      
0.234986268049397         -6388.431574508739        -2386.791471645443        -70.72928301173317        2.663278110977182         -7.222293878280749        0.03148080758500216       
0.2384584902720235        -5246.782949623022        -4379.245314080168        -57.3140844116997         4.873534673754638         -5.93692365350829         0.0572105519948467        
0.2419307124946499        -3520.431585558245        -5883.918615768635        -36.99555999436097        6.525135707443307         -4.003727269718926        0.07703904382808546       
0.2454029347172764        -1405.385669634035        -6739.586536962106        -11.91962962719663        7.443006587077885         -1.652847768481188        0.08861196143883343       
0.2488751569399028        863.3243964015096         -6860.670174814677        15.20715881914794         7.543552678340629         0.8475098578989483        0.09057783441382944       
0.2523473791625293        3039.698833537721         -6243.390913556359        41.43840618137301         6.836439837045748         3.22565579821382          0.08269287638369605       
0.2558196013815177        4893.520647786141         -4962.250516129899        63.91655590501227         5.414894914753309         5.235671820777585         0.0657752069809181        
0.2592918236041442        6233.057865848188         -3158.867650213606        80.17077986852542         3.439156498937981         6.678955815541556         0.04155346668997773       
0.2627640458267706        6922.281827990683         -1025.517897676207        88.35959147782967         1.117009701324293         7.418147280144929         0.01245687130781414       
0.266236268049397         6892.138774878946         1214.528837375983         87.44630457183769         -1.316111991647937        7.384836142249659         -0.01861809306120144      
0.2697084902720235        6145.924021476956         3328.260574256886         77.3033897266896          -3.616496044048618        6.582695600161973         -0.04854701175330112      
0.2731807124946499        4758.914404368866         5094.570832363334         58.74441408026223         -5.551140494085042        5.087076908663597         -0.07422177101852201      
0.2766529347172764        2872.29478619714          6325.267968016097         33.48113234467701         -6.916875344403413        3.041071864060455         -0.09280658568563593      
0.2801251569399028        681.3071803691751         6884.264365844053         4.001329902708676         -7.559701826122367        0.647100084481501         -0.1020103157970117       
0.2835973791625293        -1582.336636647146        6703.39158364604          -26.63677185867027        -7.393441634036857        -1.847423902455825        -0.1003677598633325       
0.2870696013815177        -3673.270886105006        5792.85579550295          -55.09274334693419        -6.415442888462707        -4.17165333170747         -0.08750263317222506      
0.2905418236041442        -5359.111509232319        4244.087834350282         -78.10197950453244        -4.715605491904328        -6.060328352319526        -0.06431883762231871      
0.2940140458267706        -6448.215057877677        2223.004523576975         -92.87112648554796        -2.474071527062155        -7.288037334434067        -0.03304533154466416      
0.297486268049397         -6814.555888752849        -47.13103161143651        -97.45604342506128        0.05604377024785534       -7.703078231745566        0.002933701371508057      
0.3009584902720235        -6415.137397830277        -2311.939159149855        -91.05345957978193        2.580685221039309         -7.252779987871524        0.0394809966559686        
0.3044307124946499        -5296.204008322446        -4317.504862432804        -74.14388631425618        4.806162820326408         -5.992904881667865        0.07227883447726269       
0.3079029347172764        -3586.808497119181        -5841.94762779739         -48.45251517006136        6.480475037046423         -4.078171368800769        0.09744586519480425       
0.3113751569399028        -1481.164184447908        -6721.615528175949        -16.73612431011998        7.425439130559343         -1.736830490458108        0.112059209680343         
0.3148473791625293        786.5091255445815         -6868.136949437223        17.55954385033192         7.554109585645844         0.7634685488355467        0.1144853841557334        
0.3183196013815177        2970.047606872506         -6274.953227137446        50.70878865623809         6.873071975038437         3.150442333323444         0.10449319495378          
0.3217918236041442        4838.225973558725         -5014.099036078935        79.11964075134051         5.473039601776271         5.176731541429192         0.08318071193672449       
0.3252640458267706        6197.654452558481         -3225.246835171479        99.70503374428859         3.512448610866424         6.641753953400595         0.05277513980768545       
0.328736268049397         6910.216374981332         -1099.363138128215        110.1821539819373         1.198009482947132         7.405927660739396         0.01636253417419686       
0.3322084902720235        6904.543988824568         1140.917290083099         109.2855834469008         -1.235301278561815        7.398594211942715         -0.02241131017757958      
0.3356807124946499        6181.556997619061         3262.547729252291         96.88940692452025         -3.543738627288667        6.621206407501438         -0.05964651159204548      
0.3391529347172764        4814.237947014551         5043.721044676007         74.03741216107596         -5.493776846537791        5.14689466139602          -0.09149660009546312      
0.3426251569399028        2941.723436980176         6294.88484776263          42.88000602797547         -6.881106635855247        3.116596908265728         -0.1144843720327731       
0.3460973791625293        757.6533447725618         6877.981634376232         6.514260986503814         -7.549892684208093        0.7308717942468891        -0.1258320299250197       
0.3495696013815177        -1507.213653070275        6722.392975320662         -31.27645341058587        -7.411487439656524        -1.764164512040331        -0.1237972511017754       
0.3530418236041442        -3607.647574468807        5835.598337762753         -66.38075482296836        -6.460287359918739        -4.098175827315658        -0.1079819206757775       
0.3565140458267706        -5310.466720809855        4306.296211731021         -94.7985803478939         -4.782967021535357        -6.005384439151582        -0.07955093314893968      
0.359986268049397         -6422.268972528925        2298.012884986673         -113.1221141439912        -2.556579891257774        -7.258588101230565        -0.04127557949067207      
0.3634584902720235        -6814.445035755976        32.353194755767           -118.9928991241686        -0.0319495553528403       -7.703033143844978        0.002679196160731312      
0.3669307124946499        -6440.927671467333        -2236.911063156503        -111.4524012606344        2.497746937945716         -7.282212090972274        0.04724920221955609       
0.3704029347172764        -5344.872931448571        -4255.299650071583        -91.10971247754787        4.738063293139097         -6.048036310577972        0.08717507852613515       
0.3738751569399028        -3652.694068323225        -5799.302182496299        -60.08572780416216        6.434827622966769         -4.15208087983746         0.1177579821913746        
0.3773473791625293        -1556.767271351182        -6702.863538302927        -21.74526438140174        7.406777474117583         -1.820639449313267        0.135491329727462         
0.3808196013815177        709.5424427655339         -6874.823673459598        19.72590075928383         7.563602346279075         0.6792521290124635        0.1384506349680011        
0.3842918236041442        2899.944810445161         -6305.835804790708        59.82009886771266         6.90878566270509          3.074743351811568         0.1264136093265031        
0.3877640458267706        4782.239436861501         -5065.452061045531        94.20748225237594         5.530516632388587         5.117063705049318         0.1007558973027281        
0.391236268049397         6161.405731668324         -3291.371509034099        119.1803184226449         3.585390895545194         6.60369409733042          0.06419897328315027       
0.3947084902720235        6897.248610044411         -1173.215853951626        132.0085055530201         1.278972992504874         7.392835608308618         0.02048029520204953       
0.3981807124946499        6916.077553728518         1067.043418733557         131.1906035877134         -1.154256428865945        7.411532353802478         -0.02600777992703041      
0.4016529347172764        6216.426223409403         3196.338722971398         116.5949756452469         -3.470496161777239        6.658985242331786         -0.07058732535797452      
0.4051251569399028        4868.980767263812         4992.17653972467          89.48976620815324         -5.43568129443108         5.20613630596897          -0.1086667502149512       
0.4085973791625293        3010.821566979465         6263.670018978439         52.46041148010136         -6.844418888688218        3.191799480043875         -0.1361198267211305       
0.4120696013815177        833.9572125267268         6870.815474527441         9.211698097080443         -7.539103818369156        0.8146210403841384        -0.1496763538507243       
0.4155418236041442        -1431.844448261308        6740.545345550494         -35.74814311716045        -7.428601740041677        -1.680662524420415        -0.1473141262144789       
0.4190140458267706        -3541.511870017869        5877.599152676299         -77.53663732910036        -6.504293895923895        -4.024226798371432        -0.1286128029828315       
0.422486268049397         -5261.078344643298        4367.940550639683         -111.4179439367149        -4.849640999777034        -5.949722649873106        -0.09499655621155867      
0.4259584902720235        -6395.411552964371        2372.709953835067         -133.3680121587158        -2.638683985124821        -7.228181292575036        -0.04977019173567809      
0.4294307124946499        -6813.362132976961        111.8357594449365         -140.6083189747099        -0.1199585397558132       -7.701910702333572        0.002137666114136128      
0.4329029347172764        -6465.819199051592        -2161.567625578846        -132.0139410876695        2.414341065206535         -7.310640989393094        0.05475252401851716       
0.4363751569399028        -5392.842126016922        -4192.511362017906        -108.308116579085         4.669124408413494         -6.102409388558439        0.1018771205917708        
0.4398473791625293        -3718.170424159893        -5755.897021078309        -71.99451014538863        6.388108896725732         -4.225583310898225        0.1379817251953777        
0.4433196013815177        -1632.296979903395        -6683.288067214875        -27.03883828992093        7.386975816860885         -1.904430832473422        0.1589526546927353        
0.4467918236041442        632.3164270309403         -6880.737067482904        21.63315654231155         7.572039684019836         0.5946935053991874        0.1625524628892778        
0.4502640458267706        2829.293373064454         -6336.092903901342        68.72658578169467         6.943641179636245         2.998414248060177         0.1485549611955652        
0.453736268049397         4725.486346156354         -5116.401670515739        109.1661468318791         5.587410342150733         5.056559703501598         0.1186101360038581        
0.4572084902720235        6124.264241218419         -3357.362918292092        138.6156810249313         3.658082486768151         6.564687493868317         0.07593458069931813       
0.4606807124946499        6883.365745865671         -1247.221221273756        153.8901091696645         1.360036075042806         7.378804715912764         0.02491606821835024       
0.4641529347172764        6926.77350437315          992.7504288255666         153.2434369102762         -1.072806335608125        7.423647003497924         -0.02931068958800021      
0.4676251569399028        6250.615932424235         3129.488405119615         136.5285193766433         -3.396616165797936        6.696111139655524         -0.0812929453422977       
0.4710973791625293        4923.263663052008         4939.823390826503         105.2279098825138         -5.376764680198594        5.264920380033648         -0.1256911952773983       
0.4745696013815177        3079.729413845439         6231.544485945406         62.3541385378162          -6.806763350587078        3.266791089623735         -0.1577196358169046       
0.4780418236041442        910.3729123954735         6862.721269174143         12.21585934908217         -7.527289861672726        0.8984743903991895        -0.1735995916731635       
0.4815140458267706        -1356.065262346145        6757.850254133189         -39.95261593984787        -7.444777994073814        -1.59673467642061         -0.1710122206776954       
0.484986268049397         -3474.713031916988        5918.919153089255         -88.49212300961426        -6.547562764066704        -3.949609660135605        -0.1495035107277647       
0.4884584902720235        -5210.840783432303        4429.12942140752          -127.923385321692         -4.915814524547483        -5.893236896488756        -0.1107548597337789       
0.4919307124946499        -6367.593090503805        2447.216973617164         -153.5990098970392        -2.720550854827928        -7.196833417862613        -0.05860910529501417      
0.4954029347172764        -6811.294940009997        191.4226740506213         -162.3144477871845        -0.2080633316075778       -7.699781025725271        0.001240103335248044      
0.4988751569399028        -6489.813012480939        -2085.822773555467        -152.77136541639          2.330451096124262         -7.338123476756145        0.06191661880994692       
0.5023473791625293        -5440.113613408914        -4129.067409044013        -125.7965632478226        4.599351415105248         -6.156059073774219        0.1162984478112907        
0.5058196013815177        -3783.23671494611         -5711.668223650895        -84.26293311901873        6.340332113521078         -4.298702621967596        0.1580293846823373        
0.5092918236041442        -1707.747694527565        -6662.831145762597        -32.7246667180716         7.366052013767548         -1.988220572563195        0.1823764594079477        
0.5127640458267706        554.8423851753671         -6885.822962363731        23.15918263962703         7.579441718649643         0.509783188986855         0.186764535465248         
0.516236268049397         2758.111012488324         -6365.671774117731        77.30527060436134         6.977660467049028         2.921456756187738         0.1709377186349126        
0.5197084902720235        4667.989789882806         -5166.891696968272        123.8850593851448         5.643730733778535         4.995240910681851         0.1368037199165606        
0.5231807124946499        6086.251328231873         -3423.156850485467        157.9230404162236         3.730499280192014         6.524761510446538         0.08806963088511033       
0.5266529347172764        6868.576916791568         -1321.310176035631        175.7680726049364         1.441145881227887         7.363834970326916         0.02977579758057569       
0.5301251569399028        6936.625381774564         918.1015597350096         175.4192472199507         -0.990995620312786        7.434901798996988         -0.03219923859669116      
0.5335973791625293        6284.11052171417          3062.047201560226         156.7033513796703         -3.322115801647412        6.73254109325301          -0.09163073843546021      
0.5370696013815177        4977.067329882417         4886.701039515033         121.3056007625828         -5.317040102770203        5.323215782810458         -0.1424354268222599       
0.5405418236041442        3148.421715276421         6198.537200997471         72.65324333439276         -6.768165073706899        3.341526533475196         -0.179166861331435        
0.5440140458267706        986.8698622561906         6853.709189626124         15.64823567487292         -7.514452379076375        0.9823536222685376        -0.1975262939566135       
0.547486268049397         -1279.898482436708        6774.294498331579         -43.75435748965629        -7.459959418250088        -1.512446416943912        -0.1948752822846501       
0.5509584902720235        -3407.25180902302         5959.535641452432         -99.11601674490066        -6.590019629248925        -3.874317183625744        -0.1706972946898651       
0.5544307124946499        -5159.73987173643         4489.851688892995         -144.2032002190947        -4.981471532138573        -5.835869164207297        -0.1269075338925747       
0.5579029347172764        -6338.804758085758        2521.5373004851           -173.7295975297143        -2.802223224366417        -7.164518382837393        -0.06787991351625689      
0.5613751569399028        -6808.246692031746        271.1155212785595         -184.0497128089056        -0.2962876036484949       -7.696678235420186        -8.330547317347836e-05    
0.5648473791625293        -6512.909346220761        -2009.68770356472         -173.6810665657736        2.246122058213613         -7.364698259341386        0.06868948532026797       
0.5683196013815177        -5486.666510505468        -4064.983557751589        -143.5466606615573        4.528831462468143         -6.208971891424815        0.1303858028839984        
0.5717918236041442        -3847.846024246408        -5666.618606953313        -96.88127662012266        6.291576896422426         -4.371368986651407        0.1778277217914792        
0.5752640458267706        -1783.053263096395        -6641.469233328357        -38.81848785684542        7.344052785732529         -2.071907241288711        0.2056676853184182        
0.578736268049397         477.1949886213277         -6890.025583856868        24.25834052671507         7.585819010876012         0.4246317092113369        0.2109862932980546        
0.5822084902720235        2686.470757817425         -6394.483751162435        85.48239183697024         7.010822966809089         2.843978605089403         0.1934784376364425        
0.5856807124946499        4609.812300713595         -5216.801870084844        138.2700390863176         5.699427681879602         4.933210384636787         0.155285359815069         
0.5891529347172764        6047.408860458413         -3488.603233182815        176.9980149302808         3.802551230788495         6.484009504568224         0.1005867125506161        
0.5926251569399028        6852.889725264352         -1395.309000418716        197.5370604868785         1.522164567522244         7.347984786465679         0.03506923454188149       
0.5960973791625293        6945.594529839304         843.2784938900056         197.6189349212365         -0.9089882599172753       7.445287335763025         -0.03464198807224461      
0.5995696013815177        6316.823915546382         2994.182760315401         177.0331614709523         -3.247139827682406        6.768193889291575         -0.1015460648594289       
0.6030418236041442        5030.26902843897          4832.945633585966         137.657124754875          -5.256606111767171        5.380899696274271         -0.1588159182693378       
0.6065140458267706        3216.752331124327         6164.74449763481          83.32164764964819         -6.728684060023277        3.41586411361292          -0.2003482375183798       
0.609986268049397         1063.288971936613         6843.829420254248         19.50984231739039         -7.500614968741639        1.066090478416969         -0.2213258023808994       
0.6134584902720235        -1203.500951749786        6789.873740015051         -47.11373122612758        -7.474100532800019        -1.427987876539729        -0.2187817240865033       
0.6169307124946499        -3339.257696962539        5999.390716253733         -109.3374900991444        -6.631529452446775        -3.798503296756619        -0.1921124050908811       
0.6204029347172764        -5107.856685378288        4550.017400468228         -160.1705331883247        -5.046438575774796        -5.777673167802151        -0.1434304667554116       
0.6238751569399028        -6309.080981109266        2595.579620234722         -193.6736131946911        -2.883575297063914        -7.131201028670184        -0.07760759083049296      
0.6273473791625293        -6804.225640759819        350.8376742895213         -205.7390352741336        -0.3845792069330003       -7.692552143407402        -0.001875340890498123     
0.6308196013815177        -6535.10613444497         -1933.228064020518        -194.6792308919436        2.161381191694581         -7.390343164438178        0.07504287663075226       
0.6342918236041442        -5532.488043479445        -4000.320332379471        -161.4992253410517        4.457611726057986         -6.261128037255303        0.1441358298634947        
0.6377640458267706        -3911.969205393293        -5620.797764831504        -109.7894455912731        6.241899433959586         -4.443525324080814        0.1973818307538302        
0.641236268049397         -1858.171149296345        -6619.228689126707        -45.26085956343468        7.321005717062667         -2.155396876809682        0.2288126910377906        
0.6447084902720235        399.4183469184036         -6893.341595106263        24.98085912334545         7.591154949804233         0.3393369589948035        0.2351688912649999        
0.6481807124946499        2614.406922163842         -6422.499210633998        93.28851781737967         7.043084311856193         2.766054869796863         0.2160971533995559        
0.6516529347172764        4550.973796906592         -5266.0836739359          152.3252257715835         5.754452342253096         4.870521246228998         0.1739623492690445        
0.6551251569399028        6007.742199986032         -3553.638813059713        195.8174514444131         3.874188567688296         6.442479112897289         0.1133990437827528        
0.6585973791625293        6836.292506583086         -1469.14015969021         219.1500412256514         1.603025252956833         7.331300230383451         0.04072451751821982       
0.6620696013815177        6953.64511458468          768.3700570859267         219.7761521976368         -0.8268781009590231       7.454828255009968         -0.03669635775895674      
0.6655418236041442        6348.689865521989         2925.98501103048          197.4362364466467         -3.171792337418669        6.803049939411529         -0.1110838958098879       
0.6690140458267706        5082.773581925498         4778.634384436048         154.1896163179952         -5.195547154781849        5.437909521003878         -0.1748604835833174       
0.672486268049397         3284.60563131957          6130.22094820546          94.2622638559651          -6.688372390092374        3.489718977102576         -0.2212615518010892       
0.6759584902720235        1139.502939759362         6833.109278427057         23.71052913885478         -7.485804816023426        1.14958763748728          -0.2449524611073012       
0.6794307124946499        -1127.004341571513        6804.58308130538          -50.10026986010871        -7.48720024739353         -1.343478222359949        -0.2426411625655983       
0.6829029347172764        -3270.854332189026        6038.440652636324         -119.1944246327803        -6.672034249172159        -3.72230327024877         -0.2136331992253784       
0.6863751569399028        -5055.286329173568        4609.545328978807         -175.8291558062431        -5.110584864718043        -5.71875329627637         -0.1602183149138958       
0.6898473791625293        -6278.471075123574        2669.243105914855         -213.409073228482         -2.964444216967542        -7.096902072020472        -0.08772970174571126      
0.6933196013815177        -6799.23701523093         430.4951289688981         -227.3495665700475        -0.4728186896924445       -7.687343422718519        -0.004124649230903721     
0.6967918236041442        -6556.384869345968        -1856.515639066977        -215.7347731361467        2.076267319872033         -7.414981635566331        0.08095934145939188       
0.7002640458267706        -5577.556710160345        -3935.131391521809        -179.6281841440623        4.385682711693259         -6.31248755548958         0.1575382246604762        
0.703736268049397         -3975.588104013243        -5574.25269821093         -122.960211457261         6.191292854003837         -4.51516140710201         0.2167112655570886        
0.7072084902720235        -1933.083286896736        -6596.152951933843        -52.01455307421475        7.296913787403498         -2.238670680755814        0.2518554272884536        
0.7106807124946499        321.5292480544987         -6895.805977041115        25.37767389927012         7.595433137126355         0.2539334247457455        0.2593548252358899        
0.7141529347172764        2541.92671276825          -6449.744359966493        100.7837881867804         7.074399356403863         2.687703168491221         0.238809608130624         
0.7176251569399028        4491.467323410299         -5314.763896077785        166.1101011458004         5.808762648461964         4.807151782986519         0.1928146871019858        
0.7210973791625293        5967.236862285658         -3618.30063303129         214.4303298198045         3.945406180346589         6.400130138615293         0.1264588964651816        
0.7245696013815177        6818.774747081999         -1542.850529354488        240.6393666576113         1.683755333423877         7.313761193473592         0.04668086321973686       
0.7280418236041442        6960.775699646861         693.3284467773214         241.9044564842234         -0.7446375490471177       7.463537461365088         -0.0384258492818903       
0.7315140458267706        6379.712278500498         2857.412937496241         217.9070083911478         -3.096066383575221        6.83713756103775          -0.1203084794080636       
0.734986268049397         5134.584300886881         4723.734573194365         170.8778420108563         -5.133872032446629        5.494270597574458         -0.1906362157396804       
0.7384584902720235        3351.981322890324         6094.940647881716         105.4295036555936         -6.64724451137885         3.563111952382823         -0.241974150463139        
0.7419307124946499        1215.506144456303         6821.528787273736         28.18601228843636         -7.470044198904861        1.232863176117863         -0.26846039627974         
